estado,diario,data_publicacao,caderno,tipo_ato,nome,id_funcional,assinante,cargo_assinante,categoria_assinante,governador_edicao,representante_governo,origem_representante,spacy_pessoa,spacy_entidades,nome_parse_confiavel,cargo,orgao,trecho,fonte_url,arquivo_markdown
RJ,Diario Oficial do Estado do Rio de Janeiro,2024-01-02,Parte I (Poder Executivo),exoneracao,GRAZIELA DE BARROS DE FIGUEIREDO,51383551,,Secretario,5,Claudio Bomfim de Castro e Silva - Governador,Claudio Bomfim de Castro e Silva,Executivo estadual,sim,GRAZIELA DE BARROS:MISC|FIGUEIREDO:ORG|Graziela De Barros:PER,sim,do cargo de Diretor de Diretoria,da Fundação Santa Cabrini - FSC,"EXONERAR com validade a contar de 01 de janeiro de 2024, GRAZIELA DE BARROS DE FIGUEIREDO , ID FUNCIONAL Nº 51383551, do cargo de Diretor de Diretoria, símbolo VP-3, da Diretoria de Administração e Finanças, da Fundação Santa Cabrini - FSC, da",,LAKE\RJ\2024\01\DOERJ_PARTE_I_PODER_EXECUTIVO_2024-01-02.md
RJ,Diario Oficial do Estado do Rio de Janeiro,2024-01-02,Parte I (Poder Executivo),nomeacao,HERICK JOHNSON DA SILVA CONCEIÇÃO,5119130-0,,Secretario,5,Claudio Bomfim de Castro e Silva - Governador,Claudio Bomfim de Castro e Silva,Executivo estadual,sim,HERICK:MISC|CONCEIÇÃO:ORG|Herick Johnson Da Silva:PER,sim,,da Fundação Santa Cabrini FSC,"NOMEAR HERICK JOHNSON DA SILVA CONCEIÇÃO , ID FUNCIONAL Nº 5119130-0, para exercer, com validade a contar de 01 de janeiro de 2024, o cargo de Diretor de Diretoria, símbolo VP-3, da Diretoria de Administração e Finanças, da Fundação Santa Cabrini FSC, da",,LAKE\RJ\2024\01\DOERJ_PARTE_I_PODER_EXECUTIVO_2024-01-02.md
RJ,Diario Oficial do Estado do Rio de Janeiro,2024-01-02,Parte I (Poder Executivo),exoneracao,CLAUDINO VICTOR DO ESPÍRITO SANTO,5108673-5,,Secretario,5,Claudio Bomfim de Castro e Silva - Governador,Claudio Bomfim de Castro e Silva,Executivo estadual,sim,CLAUDINO VICTOR DO ESPÍRITO SANTO:MISC|Claudino Victor Do Espírito Santo:PER,sim,do cargo em comissão de Superintendente,da Superintendência Especial do Programa de Saneamento Ambiental dos Municípios do Estado do Rio de Janeiro,"EXONERAR com validade a contar de 02 de janeiro de 2024, CLAUDINO VICTOR DO ESPÍRITO SANTO , ID FUNCIONAL Nº 5108673-5, do cargo em comissão de Superintendente, símbolo DG, da Superintendência Especial do Programa de Saneamento Ambiental dos Municípios do Estado do Rio de Janeiro, da Subsecretaria Executiva, da",,LAKE\RJ\2024\01\DOERJ_PARTE_I_PODER_EXECUTIVO_2024-01-02.md
RJ,Diario Oficial do Estado do Rio de Janeiro,2024-01-02,Parte I (Poder Executivo),nomeacao,RICARDO ROSADO DE OLIVEIRA,4461233-8,,Secretario,5,Claudio Bomfim de Castro e Silva - Governador,Claudio Bomfim de Castro e Silva,Executivo estadual,sim,RICARDO ROSADO DE OLIVEIRA:PER,sim,,da Superintendência Especial do Programa de Saneamento Ambiental dos Municípios do Estado do Rio de Janeiro,"NOMEAR RICARDO ROSADO DE OLIVEIRA , ID FUNCIONAL Nº 4461233-8, para exercer, com validade a contar de 02 de janeiro de 2024, o cargo em comissão de Superintendente, símbolo DG, da Superintendência Especial do Programa de Saneamento Ambiental dos Municípios do Estado do Rio de Janeiro, da Subsecretaria Executiva, da",,LAKE\RJ\2024\01\DOERJ_PARTE_I_PODER_EXECUTIVO_2024-01-02.md
RJ,Diario Oficial do Estado do Rio de Janeiro,2024-01-02,Parte I (Poder Executivo),nomeacao,MARCELO DE ALMEIDA MARTINS,5128218-6,,Secretario,5,Claudio Bomfim de Castro e Silva - Governador,Claudio Bomfim de Castro e Silva,Executivo estadual,nao,MARCELO DE ALMEIDA MARTINS:MISC,nao,,da Autarquia de Proteção e Defesa do Consumidor do Estado do Rio de Janeiro PROCON-RJ,"NOMEAR MARCELO DE ALMEIDA MARTINS , ID FUNCIONAL Nº 5128218-6, para exercer, com validade a contar de 01 de janeiro de 2024, o cargo de Assessor Especial, símbolo VP-2, da Autarquia de Proteção e Defesa do Consumidor do Estado do Rio de Janeiro PROCON-RJ, da",,LAKE\RJ\2024\01\DOERJ_PARTE_I_PODER_EXECUTIVO_2024-01-02.md
RJ,Diario Oficial do Estado do Rio de Janeiro,2024-01-02,Parte I (Poder Executivo),nomeacao,FABIO VILLELA DE PINHO,21758832,,Secretario,5,Claudio Bomfim de Castro e Silva - Governador,Claudio Bomfim de Castro e Silva,Executivo estadual,sim,FABIO VILLELA DE PINHO:PER,sim,da Chefia de Gabinete,do Gabinete do Secretário,"NOMEAR FABIO VILLELA DE PINHO , ID FUNCIONAL Nº 21758832, para exercer, com validade a contar de 22 de dezembro de 2023, o cargo de Chefe de Gabinete, símbolo CG, da Chefia de Gabinete, do Gabinete do Secretário, da",,LAKE\RJ\2024\01\DOERJ_PARTE_I_PODER_EXECUTIVO_2024-01-02.md
RJ,Diario Oficial do Estado do Rio de Janeiro,2024-01-02,Parte I (Poder Executivo),nomeacao,DE ACORDO COM O DISPOSTO NO,,,Governador,1,Claudio Bomfim de Castro e Silva - Governador,Claudio Bomfim de Castro e Silva,Executivo estadual,nao,ACORDO:MISC,nao,,da Fundação Universidade do Estado do Rio de Janeiro UERJ,"NOMEAR a Profª. GULNAR AZEVEDO E SILVA , para o cargo de Reitora da Fundação Universidade do Estado do Rio de Janeiro UERJ, no quadriênio 2024-2027, com validade a contar de 01 de janeiro de 2024, em virtude do resultado final das eleições, homologado em Sessão Conjunta dos Conselhos Superiores da Universidade do Estado do Rio de Janeiro, realizada em 08 de dezembro de 2023, de acordo com o disposto no",,LAKE\RJ\2024\01\DOERJ_PARTE_I_PODER_EXECUTIVO_2024-01-02.md
RJ,Diario Oficial do Estado do Rio de Janeiro,2024-01-02,Parte I (Poder Executivo),nomeacao,DE ACORDO COM O DISPOSTO NO,,,Governador,1,Claudio Bomfim de Castro e Silva - Governador,Claudio Bomfim de Castro e Silva,Executivo estadual,nao,ACORDO:MISC,nao,,da Fundação Universidade do Estado do Rio de Janeiro - UERJ,"NOMEAR o Prof. BRUNO RÊGO DEUSDARÁ RODRIGUES , para o cargo de Vice-Reitor da Fundação Universidade do Estado do Rio de Janeiro - UERJ, no quadriênio 2024-2027, com validade a contar de 01 de janeiro de 2024, em virtude do resultado final das eleições, homologado em Sessão Conjunta dos Conselhos Superiores da Universidade do Estado do Rio de Janeiro, realizada em 08 de dezembro de 2023, de acordo com o disposto no",,LAKE\RJ\2024\01\DOERJ_PARTE_I_PODER_EXECUTIVO_2024-01-02.md
RJ,Diario Oficial do Estado do Rio de Janeiro,2024-01-02,Parte I (Poder Executivo),nomeacao,ID 4145088-4,,,Governador,1,Claudio Bomfim de Castro e Silva - Governador,Claudio Bomfim de Castro e Silva,Executivo estadual,nao,ID 4145088-4:MISC|Id 4145088-4:MISC,nao,,,"NOMEAR a Profª. Drª. ROSANA RODRIGUES , ID 4145088-4, para exercer, com validade a contar de 01 de janeiro de 2024, o cargo em comissão de Reitora, símbolo UENF-1, do Reitoria da Universidade Estadual do Norte Fluminense Darcy Ribeiro - UENF, da",,LAKE\RJ\2024\01\DOERJ_PARTE_I_PODER_EXECUTIVO_2024-01-02.md
RJ,Diario Oficial do Estado do Rio de Janeiro,2024-01-02,Parte I (Poder Executivo),nomeacao,ID 641495-8,,,Governador,1,Claudio Bomfim de Castro e Silva - Governador,Claudio Bomfim de Castro e Silva,Executivo estadual,nao,ID 641495-8:MISC|Id 641495-8:MISC,nao,,,"NOMEAR o Prof. Dr. FÁBIO LOPES OLIVARES , ID 641495-8, para exercer, com validade a contar de 01 de janeiro de 2024, o cargo em comissão de Vice-Reitor, símbolo UENF-2, do Reitoria da Universidade Estadual do Norte Fluminense Darcy Ribeiro -UENF, da",,LAKE\RJ\2024\01\DOERJ_PARTE_I_PODER_EXECUTIVO_2024-01-02.md
